"CLIENT_ID","AGE","REGION","GENDER","JOB","ORGANIZATION","INCOME","MARITAL_STATUS","IP_FLAG","SME_FLAG","EMPLOYEE_FLAG","REFUGEE_FLAG","PDN"
"13509","49","Иркутская","2","","ОТДЕЛ №32 УФК ПО ИРКУТСКОЙ ОБЛАСТИ","70000","Неизвестно","0","0","0","0","44.2"
"13510","63","Башкортостан","2","","ООО КРЕДО","60000","Неизвестно","0","0","0","0","33.8"
"13524","33","Московская","2","","МБОУ ""СОШ ? 4 Г. ШАТУРЫ""","40000","Неизвестно","0","0","0","0","10.1"
"13531","64","Северная Осетия - Алания","2","","ПЕНСИОННЫЙ ФОНД РФ","20000","Неизвестно","0","0","0","0","46.2"
"13559","55","Омская","2","","ФАБРИКА ДЕСТИ","18000","Неизвестно","0","0","0","0","19.8"
"13561","38","Кемеровская область - Кузбасс","2","","ООО ЧОП ИНТЕРЛОГ-Н","40000","Неизвестно","0","0","0","0","44.2"
"13563","35","Московская","2","","ИП ЮСИМ М.Д.","70000","Неизвестно","0","0","0","0","23.3"
"13622","52","Санкт-Петербург","2","","БУДУ КЛИНИКА","75000","Неизвестно","0","0","0","0","86.4"
"13625","53","Башкортостан","2","","ИП ХАБЕЕВА А.Д.","44000","Неизвестно","0","0","0","0","58.7"
"13673","27","Ставропольский","1","","ООО ""НАНОТЕХ""","40000","Неизвестно","0","0","0","0","45"
"13677","35","Кабардино-Балкарская","2","","ООО ИНКО ТРЕЙД","25000","Неизвестно","0","0","0","0","15.5"
"13686","29","Ставропольский","1","","ООО ""ФРОНТ СИСТЕМЫ БЕЗОПАСНОСТИ""","130000","Неизвестно","0","0","0","0","68.9"
"13687","48","Пермский","1","","АКТ ""ГРИФОН""","150000","Неизвестно","0","0","0","0","160.7"
"13700","57","Удмуртская","1","","ФКГУ УВО СНГ РФ ПО УР","40000","Неизвестно","0","0","0","0","102.1"
"13711","41","Самарская","2","","ООО ПК РОДНИК","44000","Неизвестно","0","0","0","0","22.6"
"13714","40","Ставропольский","2","","ИП АНАСТАСОВА К.Г.","200000","Неизвестно","0","0","0","0","36.1"
"13720","47","Санкт-Петербург","2","","ЧОП КОП","123000","Неизвестно","0","0","0","0","102.9"
"13722","53","Мордовия","2","","ИП СТРАХОВА МАРИНА ВАЛЕРЬЕВНА","120000","Неизвестно","0","0","0","0","52.3"
"13730","36","Пензенская","1","","И.П ЗИГУНОВ В.Ф","75000","Неизвестно","0","0","0","0","39.1"
"13733","28","Ростовская","1","","ФЕДЕРАЛЬНАЯ СЛУЖБА ИЗРАИЛЯ НАКАЗАНИЕ","37000","Неизвестно","0","0","0","0","7.2"
"13758","43","Чувашская Республика -","2","","ООО ""СК ТАВ""","40000","Неизвестно","0","0","0","0","36"
"13762","49","Калининградская","1","","ООО ЫЙ КОМИССАРИАТ ЗЕЛЕНОГРАДСКОГО РАЙОНА, ГОРОДОВ ПИОНЕРСКИЙ И СВЕТЛОГОРСК КАЛИНИНГРАДСКОЙ ОБЛАСТИ","26000","Неизвестно","0","0","0","0","11.6"
"13766","31","Кемеровская область - Кузбасс","2","","УЧРЕЖДЕНИЕ ГОСУДАРСТВЕННОЕ ОБЛАСТНОЕ АУ КУЛЬТУРЫ МУРМАНСКИЙ ОБЛАСТНОЙ ДРАМАТИЧЕСКИЙ ТЕАТР","50000","Неизвестно","0","0","0","0","42.8"
"13777","40","Мурманская","2","","ПАО СБЕРБАНК РОССИИ","40000","Неизвестно","0","0","0","0","46"
"13783","29","Нижегородская","2","","АО ВМЗ","45000","Неизвестно","0","0","0","0","54.6"
"13789","43","Алтайский","2","","МБУСОК БРИЗ","29000","Неизвестно","0","0","0","0","31.2"
"13790","62","Волгоградская","1","","ФГУБ ГЦ СС","55000","Неизвестно","0","0","0","0","111"
"13793","43","Краснодарский","2","","ПОЧТА РОССИИ","89000","Неизвестно","0","0","0","0","49"
"13805","55","Иркутская","2","","ИП ШЕСТАКОВА Т.М","100000","Неизвестно","0","0","0","0","48.6"
"13807","42","Челябинская","1","","ИП ЯКУНИН И.А","60000","Неизвестно","0","0","0","0","48.2"
"13814","56","Владимирская","2","","СОШ №42","25000","Неизвестно","0","0","0","0","7.9"
"13819","28","Новгородская","2","","ОАО НОВАЯ АЛЕСКА ВОЛКОВ","56000","Неизвестно","0","0","0","0","83.5"
"13822","42","Хабаровский","1","","ООО ""ТРАНЗИТ СВ""","10000","Неизвестно","0","0","0","0","145.8"
"13826","44","Башкортостан","1","","ООО ГАЗПРОМДОБЫЧАЯМБУРГ","100000","Неизвестно","0","0","0","0","16.8"
"13832","40","Кемеровская область - Кузбасс","1","","НОВОКУЗНЕЦКИЙ ЦЕНТР ОРГАНИЗАЦИИ ЖЕЛЕЗНОДОРОЖНЫХ СТАНЦИЙ","72000","Неизвестно","0","0","0","0","77.8"
"13837","53","Адыгея","1","","НЕ РАБОТАЕТ","35000","Неизвестно","0","0","0","0","2.9"
"13838","33","Северная Осетия - Алания","2","","МБДОУ №59","22000","Неизвестно","0","0","0","0","150.4"
"13844","29","Москва","2","","КБ ?Ренессанс Кредит? (ООО)","120000","Неизвестно","0","0","0","0","50.8"
"13853","28","Алтайский","1","","ООО АЛЬТХАУС","60000","Неизвестно","0","0","0","0","92.1"
"13889","26","Краснодарский","2","","ИП БЕНКЛИЯН АРУТ АРШАКОВИЧ","150000","Неизвестно","0","0","0","0","24.2"
"13917","35","Карачаево-Черкесская","2","","ООО "" ПЕРСПЕКТИВА""","550000","Неизвестно","0","0","0","0","21.5"
"13944","45","Краснодарский","1","","ООО УМИС","50000","Неизвестно","0","0","0","0","61.2"
"13953","65","Ярославская","2","","МДОУ ДЕТСКИЙ САД ?163","50000","Неизвестно","0","0","0","0","47.1"
"13959","48","Краснодарский","2","","В","62000","Неизвестно","0","0","0","0","66.2"
"13978","36","Алтайский","2","","ООО ДЕТСКИЙ САД РАДУГА","25000","Неизвестно","0","0","0","0","68.2"
"14018","55","Ростовская","2","","ПФР","50000","Неизвестно","0","0","0","0","23.1"
"14064","59","Ульяновская","2","","ИП ХАТМУЛЛИНА К.К.","60000","Неизвестно","0","0","0","0","82.7"
"14071","27","Ростовская","1","","ЖБИ","55000","Неизвестно","0","0","0","0","46.6"
"14093","39","Санкт-Петербург","2","","НАО ЭР-ТЕЛЕКОМ ХОЛДИНГ","70000","Неизвестно","0","0","0","0","46"
"14100","37","Татарстан","1","","ПОЧТА РОССИИ","90000","Неизвестно","0","0","0","0","35"
"14101","47","Чувашская Республика -","2","","ИП ВАХИТОВА Г.Р.","305000","Неизвестно","0","0","0","0","21.1"
"14104","53","Москва","2","","ИП","60000","Неизвестно","0","0","0","0","34.7"
"14106","61","Чеченская","2","","ПЕНСИОННЫЙ ФОНД РФ","21600","Неизвестно","0","0","0","0","3.3"
"14110","38","Нижегородская","2","","АО ЦНИ БУРЕВЕСТНИК","50000","Неизвестно","0","0","0","0","33.8"
"14117","47","Кемеровская область - Кузбасс","2","","ПЕНСИОННЫЙ ФОНД РФ","20000","Неизвестно","0","0","0","0","55.4"
"14122","64","Краснодарский","2","","ПФР","185000","Неизвестно","0","0","0","0","30.8"
"14135","51","Ленинградская","2","","ООО ФЕСКО","80000","Неизвестно","0","0","0","0","42.2"
"14140","36","Бурятия","2","","МБДОУ №5 ХРУСТАЛИК","65000","Неизвестно","0","0","0","0","81.2"
"14141","37","Калужская","2","","МАГАЗИН МИШКИНЫ СЛАДОСТИ","25000","Неизвестно","0","0","0","0","36"
"14142","70","Архангельская","2","","ПЕНСИОННЫЙ ФОНД РФ","36000","Неизвестно","0","0","0","0","18.8"
"14147","48","Татарстан","2","","ООО ""СК ""ТВОЙ ДОМ""","220000","Неизвестно","0","0","0","0","52.5"
"14152","44","Пензенская","1","","ООО МОСГОРЛОГИСТИК","70000","Неизвестно","0","0","0","0","39.1"
"14156","57","Татарстан","2","","ГБУ ""ТГТДИК ИМ.К.ТИНЧУРИНА""","50000","Неизвестно","0","0","0","0","48.8"
"14161","39","Башкортостан","1","","ООО ИЗЯК","56000","Неизвестно","0","0","0","0","66.8"
"14169","49","Московская","1","","ООО ""АКСЕТЕЛЕКОМ""","80000","Неизвестно","0","0","0","0","17.7"
"36481","22","Ханты-Мансийский Автономный округ - Югра","2","","ооо трио","50000","Неизвестно","0","0","0","0","7.3"
"36493","27","Москва","2","","ДЕЙЛИ КЕМИКАЛС","85000","Неизвестно","0","0","0","0","9.6"
"36541","24","Удмуртская","1","","КБ ?Ренессанс Кредит? (ООО)","20000","Неизвестно","0","0","0","0","39.6"
"36551","39","Пензенская","1","","ИП РОДИН","95000","Неизвестно","0","0","0","0","97.9"
"36652","65","Вологодская","2","","АО Стивол","100000","Неизвестно","0","0","0","0","112.5"
"36666","27","Санкт-Петербург","2","","ООО ""АСКОНА""","60000","Неизвестно","0","0","0","0","49.4"
"36747","37","Санкт-Петербург","2","","администрация мо городской округ ногликский","186000","Неизвестно","0","0","0","0","3.6"
"37089","57","Новосибирская","2","","ООО ""ЭНЕРГОПЕРСПЕКТИВА""","40000","Неизвестно","0","0","0","0","49.3"
"37100","40","Тверская","1","","ООО ЦДК","73000","Неизвестно","0","0","0","0","86.4"
"37172","40","Бурятия","2","","ООО КОРОЛЕВА ИРИНА ВЛАДИМИРОВНА СТРОЙПРОЕКТ И К","45000","Неизвестно","0","0","0","0","42.7"
"37200","31","Смоленская","1","","ООО ЦЕНТРДЕНТ","150000","Неизвестно","0","0","0","0","91.4"
"37347","36","Москва","2","","КУЛЬТУРНЫЙ ФОНД АРТЭС","150000","Неизвестно","0","0","0","0","73"
"37622","74","Москва","1","","ПЕНСИОННЫЙ ФОНД РФ","80000","Неизвестно","","","0","0","30.3"
"37730","33","Алтай","2","","КБ РЕНЕССАНС КРЕДИТ ООО","40000","Неизвестно","0","0","0","0","38.4"
"37734","45","Москва","2","","ООО ""РЕМЭНЕРГОСНАБ""","100000","Неизвестно","0","0","0","0","30.4"
"37761","34","Липецкая","2","","ООО ДИОНА","180000","Неизвестно","0","0","0","0","25.5"
"37782","49","Иркутская","2","","ООО ""ПКФ ""НТ-СЕРВИС""","90000","Неизвестно","0","0","0","0","80.9"
"37823","62","Омская","1","","Судебный департамент Омской области","100000","Неизвестно","0","0","0","0","44.8"
"37871","38","Дагестан","1","","ЧОО СФИНКС АЛЬЯНС","50000","Неизвестно","0","0","0","0","61.2"
"38024","44","Пензенская","2","","ГБУ ГОСУДАРСТВЕННЫЙ АРХИВ ПЕНЗЕНСКОЙ ОБЛАСТИ","15000","Неизвестно","0","0","0","0","36.7"
"38044","67","Курская","2","","РАЗВИВАЮЩИЙ ЦЕНТР ""ДИАЛОГ""","16000","Неизвестно","0","0","0","0","6.8"
"38350","48","Ханты-Мансийский Автономный округ - Югра","2","","ИП КОНОСОВ","47000","Неизвестно","0","0","0","0","26.2"
"38489","52","Краснодарский","2","","ООО МЕДИЦИНСКИЙ ЦЕНТР ""КОНТИНЕНТ""","78000","Неизвестно","0","0","0","0","28.9"
"38771","31","Москва","1","","ГУП МОСКОВСКИЙ МЕТРОПОЛИТЕН","130000","Неизвестно","0","0","0","0","146.1"
"38867","39","Кемеровская область - Кузбасс","1","","АО ""ЕВРАЗ ЗСМК""","100000","Неизвестно","0","0","0","0","47.2"
"38976","28","Санкт-Петербург","1","","ООО ДНС РИТЕЙЛ","55000","Неизвестно","0","0","0","0","62.3"
"38989","28","Москва","2","","ИФНС РОССИИ 18 ПО Г. МОСКВЕ","160000","Неизвестно","0","0","0","0","57.6"
"38995","41","Забайкальский","2","","ИП ШЕЛЯНИНА ОЛЬГА НИКОЛАЕВНА","50000","Неизвестно","0","0","0","0","28.3"
"39013","36","Санкт-Петербург","2","","ИП Никитушкина Алена Игоревна","120000","Неизвестно","0","0","0","0","25.9"
"7409","34","Чеченская","1","","АО ""ГРОЗНЕФТЕГАЗ""","58000","Неизвестно","0","0","0","0","8.3"
"7524","32","Чеченская","2","","ООО МКД ""СТОЛИЦА""","28000","Неизвестно","0","0","0","0","19.4"
"7553","34","Чувашская Республика -","2","","И.П. АЛЕКСАНДРОВА Е.В.","30000","Неизвестно","0","0","0","0","112.3"
"7612","75","Воронежская","2","","ПЕНСИОННЫЙ ФОНД РФ","20000","Неизвестно","0","0","0","0","21.2"
"7735","31","Кировская","2","","ИП Фоменко Александр Валерьевич","65000","Неизвестно","0","0","0","0","62.9"
"7737","38","Санкт-Петербург","2","","ГБОУ СОШ 53","130000","Неизвестно","0","0","0","0","39.7"
"7764","31","Ямало-Ненецкий","2","","ООО Элемент трейд","80000","Неизвестно","0","0","0","0","60.5"
"7848","54","Волгоградская","1","","ООО ГЕЛИО-ПАКС-АГРО","78560","Неизвестно","0","0","0","0","114.9"
"7850","43","Омская","2","","ООО ""ДИВАЙН""","60000","Неизвестно","0","0","0","0","398.7"
"7925","22","Ямало-Ненецкий","2","","ГБУЗ ЯНАО ""ТАЗОВСКАЯ ЦРБ""","60000","Неизвестно","0","0","0","0","55.8"
"15042","36","Челябинская","2","","ООО ""ФАБРИКА УПАКОВКИ""","45000","Неизвестно","0","0","0","0","44.7"
"15131","66","Марий Эл","2","","ПФР","50000","Неизвестно","0","0","0","0","67.8"
"15157","71","Нижегородская","2","","ПФ РФ","15000","Неизвестно","0","0","0","0","38.9"
"15370","45","Московская","1","","ООО ЛИБЕРТИ","100000","Неизвестно","0","0","0","0","34.2"
"15489","33","Ленинградская","1","","ЗАО АРЕОПАГ","65000","Неизвестно","0","0","0","0","59.8"
"15582","38","Татарстан","2","","ИП ГИЛЬМУТДИНОВА ДИНАРА АЙРАТОВНА","230000","Неизвестно","0","0","0","0","55.6"
"15665","54","Кемеровская область - Кузбасс","1","","ОАО КУЗНЕЦКИЕ ФЕРРОСПЛАВЫ","45000","Неизвестно","0","0","0","0","59"
"15759","35","Челябинская","2","","ЗАО ""ТАЙГЕР""","35000","Неизвестно","0","0","0","0","23.7"
"15801","50","Санкт-Петербург","2","","ГБНОУ ""СПБ ГДТЮ""","81000","Неизвестно","0","0","0","0","58"
"15924","40","Санкт-Петербург","2","","ООО ОКЕЙ","65000","Неизвестно","0","0","0","0","43.7"
"23259","50","Татарстан","1","","ООО АРТИ","180000","Неизвестно","0","0","0","0","44.1"
"23291","32","Татарстан","1","","ООО ИСКАНДЕР","300000","Неизвестно","0","0","0","0","16.9"
"23308","25","Челябинская","1","","ООО МЯСОКОМБИНАТ","75000","Неизвестно","0","0","0","0","11"
"23317","29","Самарская","1","","ПАО ВЫМПЕЛКОМ","75000","Неизвестно","0","0","0","0","48.2"
"23387","45","Марий Эл","1","","ООО ЗСМ ВОЛГА БЛОК","30000","Неизвестно","0","0","0","0","51.9"
"23431","51","Москва","2","","ООО ""О,КЕЙ""","113000","Неизвестно","0","0","0","0","95.7"
"23432","35","Новосибирская","2","","ФГУП ""ПОЧТА РОССИИ""","45000","Неизвестно","0","0","0","0","96.1"
"23548","64","Самарская","2","","МБУ СШ 4 ШАХМАТЫ","29000","Неизвестно","0","0","0","0","114.7"
"23581","50","Москва","1","","ООО ""ПРАЙМ СЭМПЕР РУС""","200000","Неизвестно","0","0","0","0","54.3"
"7576","23","Тыва","2","","ГБУЗ РТ ""ЧАА-ХОЛЬСКАЯ ЦКБ""","115000","Неизвестно","0","0","0","0","4.8"
"7608","26","Северная Осетия - Алания","2","","ООО ""КУПИШУЗ""","85000","Неизвестно","0","0","0","0","32.8"
"7805","34","Санкт-Петербург","2","","ООО ЕДИННЫЙ БИЗНЕС РЕШЕНИЙ","40000","Неизвестно","0","0","0","0","60"
"7821","33","Брянская","2","","АО ТАНДЕР","70000","Неизвестно","0","0","0","0","90.8"
"7842","37","Волгоградская","1","","ИП АНДРЕЕВ АЛЕКСАНДР ГЕННАДЬЕВИЧ","40000","Неизвестно","0","0","0","0","62.2"
"7862","41","Волгоградская","2","","ООО ""ЗЕЛЁНЫЙ КОРИДОР""","60000","Неизвестно","0","0","0","0","24.9"
"7951","59","Москва","1","","ООО ""ГК СТАЛЕР""","265000","Неизвестно","0","0","0","0","48.1"
"15073","53","Ставропольский","2","","ИП Лалаян Тофик Суренович","75000","Неизвестно","0","0","0","0","28.7"
"15317","38","Ямало-Ненецкий","1","","АО ""УГСК""","86000","Неизвестно","0","0","0","0","51.5"
"15399","40","Свердловская","2","","ООО ВИЗИТ-С","40000","Неизвестно","0","0","0","0","58.8"
"15527","46","Ярославская","1","","ПАО ""ОДК-САТУРН""","80000","Неизвестно","0","0","0","0","15.7"
"15586","33","Санкт-Петербург","1","","ООО ИНФО","20000","Неизвестно","0","0","0","0","20.4"
"15598","67","Чеченская","2","","ПФР ПО ЧР","52800","Неизвестно","0","0","0","0","68.4"
"15702","45","Москва","1","","ООО КРАСНОГОРСК АУТ","200000","Неизвестно","0","0","0","0","135.7"
"15717","36","Москва","2","","АО ""ТИНЬКОФФ БАНК""","105000","Неизвестно","0","0","0","0","72.1"
"15746","39","Оренбургская","1","","ООО ЛЕНИНСКИЙ КОММУНАЛЬНЫЙ СЕРВИС-3","80000","Неизвестно","0","0","0","0","109.6"
"15835","28","Ханты-Мансийский Автономный округ - Югра","1","","ИП ОБИДОВ АФЗАЛШОХ АМИРШОЕВИЧ","160000","Неизвестно","0","0","0","0","34.8"
"15865","42","Московская","1","","ООО СТОЛИЧНЫЙ ЮВЕЛИРНЫЙ ЗАВОД","80000","Неизвестно","0","0","0","0","29.6"
"4404","65","Пермский","1","","ПЕНСИОНЕР","40000","Неизвестно","0","0","0","0","5.1"
"4408","32","Ивановская","1","","ООО ""АКАДЕМИЯ СЕРВИСА""","100000","Неизвестно","0","0","0","0","1.1"
"4411","61","Москва","2","","ПЕНСИОННЫЙ ФОНД РФ","80000","Неизвестно","0","0","0","0","7.1"
"4428","65","Омская","2","","ПЕНСИОННЫЙ ФОНД РФ","39000","Неизвестно","0","0","0","0","26.8"
"4445","22","Московская","2","","ООО ""АГРОТОРГ""","53000","Неизвестно","0","0","0","0","44.7"
"4458","37","Саратовская","1","","ООО ""СОЖ СИНТЕЗ САРАТОВ""","60000","Неизвестно","0","0","0","0","105.6"
"4460","50","Санкт-Петербург","2","","ГБОУ ШКОЛА 46 КАЛИНИНСКОГО РАЙОНА","60000","Неизвестно","0","0","0","0","120.7"
"4475","49","Кемеровская область - Кузбасс","2","","ДЕТСКИЙ САД 12 ЛАДУШКИ","20000","Неизвестно","0","0","0","0","57.5"
"4483","39","Москва","2","","СПАО ""ИНГОССТРАХ""","150000","Неизвестно","0","0","0","0","63.6"
"4517","31","Тюменская","2","","ООО СТРОЙГАРАНТИЯ","56000","Неизвестно","0","0","0","0","21.4"
"4526","42","Карачаево-Черкесская","2","","МКДОУ ?29","78000","Неизвестно","0","0","0","0","96.5"
"4537","39","Москва","1","","ООО ""ЛАНЧ-ТУР""","228000","Неизвестно","0","0","0","0","68.3"
"4539","35","Вологодская","2","","МБДОУ Д/С 90","62000","Неизвестно","0","0","0","0","214"
"4551","52","Волгоградская","1","","МУП МУП ТОРГОВЫЙ ДОМ Г. КАМЫШИНА","25000","Неизвестно","0","0","0","0","16.2"
"4558","52","Краснодарский","1","","ООО СТО УСЛУГ","150000","Неизвестно","0","0","0","0","41.9"
"4567","38","Рязанская","2","","ИП ЩЕРБАКОВА М.Н.","32000","Неизвестно","0","0","0","0","46.7"
"4572","55","Карачаево-Черкесская","1","","МВД ПО КЧР","85000","Неизвестно","0","0","0","0","141.8"
"4574","54","Ивановская","2","","ИП ЛАТКОВА Е.В.","90000","Неизвестно","0","0","0","0","83.3"
"4576","51","Свердловская","2","","ПАО ""КЗФ""","15000","Неизвестно","0","0","0","0","51.4"
"4584","52","Башкортостан","1","","ООО ""ГСП-МЕХАНИЗАЦИЯ""","80000","Неизвестно","0","0","0","0","100.7"
"4680","59","Карачаево-Черкесская","1","","АО КАВКАЗЦЕМЕНТ","40000","Неизвестно","0","0","0","0","142.9"
"4687","37","Ставропольский","1","","ООО ЭНЕРГОСТРОЙУНИВЕРСАЛ","35000","Неизвестно","0","0","0","0","67.7"
"4693","48","Томская","2","","АДМИНИСТРАЦИЯ ЗЫРЯНСКОГО РАЙОНА","46000","Неизвестно","0","0","0","0","62.5"
"4698","25","Красноярский","2","","ООО ДЕНТИС СТОМАТОЛОГИЯ","31000","Неизвестно","0","0","0","0","17.7"
"4715","23","Татарстан","2","","ООО ""ДИРЕКТ КРЕДИТ ЦЕНТР""","55000","Неизвестно","0","0","0","0","85.7"
"4718","34","Ярославская","1","","""ООО""РЕМЭНЕРГО","39800","Неизвестно","0","0","0","0","2.5"
"4721","29","Саратовская","1","","МУП ""ТЕПЛО""","58000","Неизвестно","0","0","0","0","159.9"
"4727","37","Архангельская","2","","САЛОН КРАСОТЫ АТТИКА","35000","Неизвестно","0","0","0","0","40.4"
"4732","34","Смоленская","1","","""СМОЛЕНСКАТОМЭНЕРГОРЕМОНТ"" - ФИЛИАЛ АО ""АТОМЭНЕРГОРЕМОНТ""","100000","Неизвестно","0","0","0","0","56.6"
"4748","37","Коми","2","","ООО""ЗВЕК ПРОГРЕСС""","75000","Неизвестно","0","0","0","0","51.4"
"4749","32","Москва","1","","ГБУ ""НПРЦ?","145000","Неизвестно","0","0","0","0","26.4"
"4767","35","Омская","1","","БУЗОО ""ГК БСМП ?1""","90000","Неизвестно","0","0","0","0","51.2"
"4791","40","Красноярский","1","","ООО РЕШЕНИЕ","40000","Неизвестно","0","0","0","0","13.6"
"4810","44","Бурятия","2","","ИП САХИЯЕВА ЛЮДМИЛА ДАНСАРУНОВНА","45000","Неизвестно","0","0","0","0","26.8"
"4836","36","Волгоградская","1","","УПРАВЛЕНИЕ РОСГВАРДИИ ПО ВОЛГОГРАДСКОЙ ОБЛАСТИ","56000","Неизвестно","0","0","0","0","72.5"
"4840","29","Краснодарский","1","","КБУ ТО КК АКАДЕМИЯ ФУТБОЛА","50000","Неизвестно","0","0","0","0","18.4"
"4841","41","Москва","1","","ЗАО АТЯШЕВО","164000","Неизвестно","0","0","0","0","38.6"
"4843","46","Мурманская","2","","ОВД ПО ГОРОДУ МУРМАНСКУ","90000","Неизвестно","0","0","0","0","69.8"
"4847","40","Удмуртская","2","","АУ МФЦ УР","35000","Неизвестно","0","0","0","0","13.7"
"4848","26","Мордовия","1","","ООО НОВЫЙ КВАРТАЛ","40000","Неизвестно","0","0","0","0","146.5"
"4856","55","Ростовская","1","","ООО ДМО РЕГИОН СЕРВИС","88000","Неизвестно","0","0","0","0","63"
"4857","44","Кабардино-Балкарская","2","","МКОУ СОШ 1 С АЛТУД","45000","Неизвестно","0","0","0","0","42.7"
"4864","39","Ульяновская","1","","АО РТК","80000","Неизвестно","0","0","0","0","2.4"
"4868","52","Новосибирская","1","","ООО ЛОГИСИБИРЬ","43000","Неизвестно","0","0","0","0","77"
"4873","54","Адыгея","1","","МГТП","50000","Неизвестно","0","0","0","0","81.1"
"4891","33","Саратовская","1","","ООО АРКАДА-С","25000","Неизвестно","0","0","0","0","34.2"
"4893","33","Кабардино-Балкарская","1","","ФСИН РОССИИ","41000","Неизвестно","0","0","0","0","3.3"
"4901","45","Тульская","2","","ИП БЕЛЯЕВА ЛС","35000","Неизвестно","0","0","0","0","47.6"
"4904","25","Бурятия","1","","ПАО ТГК 14","80000","Неизвестно","0","0","0","0","98.6"
"4905","53","Санкт-Петербург","2","","ИП БОРОВИКОВА","100000","Неизвестно","0","0","0","0","48.9"
"4917","31","Красноярский","2","","МБДОУ ДЕТСКИЙ САД 29 ВИШЕНКА","31000","Неизвестно","0","0","0","0","4.8"
"4921","62","Астраханская","1","","ВОЕННАЯ ЧАСТЬ 03007","50000","Неизвестно","0","0","0","0","33.5"
"4925","36","Краснодарский","2","","ООО ""ДОНСКОЙ АЛЮМИНИЙ""","117000","Неизвестно","0","0","0","0","40.7"
"4926","49","Калужская","2","","ИП АЙВАЗЯН А.А.","85000","Неизвестно","0","0","0","0","33.1"
"4931","37","Самарская","2","","ИП ГАЙФУРОВР.В.","50000","Неизвестно","0","0","0","0","94.6"
"4932","28","Калужская","2","","ЗАО ""УГРАКЕРАМ""","83000","Неизвестно","0","0","0","0","86.4"
"4956","64","Кабардино-Балкарская","2","","ПФР","22000","Неизвестно","0","0","0","0","43.9"
"4963","57","Тюменская","2","","ГОРОДСКАЯ БОЛЬНИЦА №8","82000","Неизвестно","0","0","0","0","73.1"
"4966","37","Ставропольский","2","","ОАО СХП ВОСХОД","75000","Неизвестно","0","0","0","0","213.7"
"4968","27","Краснодарский","2","","ИП ХОРОШИЛОВА ОКСАНА АНАТОЛЬЕВНА","35000","Неизвестно","0","0","0","0","7.7"
"4980","44","Ставропольский","2","","МКОУ СОШ №9 ПОСЕЛКА ВЕРХНЯЯ КУГУЛЬТА","16000","Неизвестно","0","0","0","0","6.5"
"4990","43","Ставропольский","2","","МБДОУ ЦРР - Д/С № 77 ""ЗОЛОТАЯ РЫБКА"" Г. СТАВРОПОЛЯ","60000","Неизвестно","0","0","0","0","60.7"
"5006","33","Кабардино-Балкарская","2","","ООО ""ЮМЭК - КС""","87000","Неизвестно","0","0","0","0","59.2"
"5011","55","Ставропольский","1","","ООО МЕРКУРИЙ","116000","Неизвестно","0","0","0","0","51.2"
"14170","67","Пензенская","2","","ПФР","29000","Неизвестно","0","0","0","0","51.4"
"14182","53","Владимирская","2","","АОО ""ВЛАДИМИРСКИЙ СТАНДАРТ""","40000","Неизвестно","0","0","0","0","105"
"14184","34","Воронежская","1","","ООО ТД ""ВЭММ""","40000","Неизвестно","0","0","0","0","11.6"
"14185","64","Тамбовская","2","","ПЕНСИОННЫЙ ФОНД РОССИИ","50000","Неизвестно","0","0","0","0","15.2"
"14189","47","Москва","2","","ГБОУ ТРОЦ ""СОЛНЫШКО""","75000","Неизвестно","0","0","0","0","14.7"
"14194","33","Ульяновская","1","","ООО ""АВТОРАЙ - ЭКСПЕРТ""","120000","Неизвестно","0","0","0","0","48.2"
"14200","29","Новосибирская","2","","ООО ДИМАРЕ","75000","Неизвестно","0","0","0","0","55.4"
"14201","41","Саратовская","2","","ИП АНДРЕЕВА Н.Г.","35000","Неизвестно","0","0","0","0","36.8"
"14202","46","Башкортостан","1","","СТРОЙСНАБ","55000","Неизвестно","0","0","0","0","36.3"
"14203","50","Московская","2","","ИП САВЧЕНКО","170000","Неизвестно","0","0","0","0","50.5"
"14210","69","Краснодарский","2","","ПФРФ","17000","Неизвестно","0","0","0","0","17.3"
"14213","52","Воронежская","2","","ООО ""ТОЧКА ЗРЕНИЯ""","120000","Неизвестно","0","0","0","0","52.7"
"14222","69","Хакасия","2","","ПЕНСИОННЫЙ ФОНД РФ","30000","Неизвестно","0","0","0","0","54.4"
"14232","44","Пермский","1","","ООО ""УК ""ЖКХ КИРОВСКИЙ""","130000","Неизвестно","0","0","0","0","133.4"
"14238","50","Башкортостан","2","","ООО ЧОО ""СПЕЦ-ГРУПП""","78000","Неизвестно","0","0","0","0","49"
"14239","25","Кабардино-Балкарская","2","","ООО ""ГОРЯНКА-М""","16000","Неизвестно","0","0","0","0","9.2"
"14240","46","Самарская","1","","ПАО ""АВТОВАЗ""","40000","Неизвестно","0","0","0","0","23.9"
"14241","42","Татарстан","2","","ООО МЕДКОМ","150000","Неизвестно","0","0","0","0","64.5"
"14249","63","Нижегородская","2","","ПФР","120000","Неизвестно","0","0","0","0","62.6"
"14254","63","Москва","2","","ПЕНСИОННЫЙ ФОНД РОССИИ","30000","Неизвестно","","","0","0","75"
"14266","68","Краснодарский","2","","МБДОУ МО КРАСНОДАР ЦЕНТР-ДЕТСКИЙ САД 115","80000","Неизвестно","0","0","0","0","13.9"
"14271","39","Тюменская","2","","ООО МБИ-ИННОВАЦИЯ","55000","Неизвестно","0","0","0","0","49.5"
