"CLIENT_ID","CARD_TYPE","PRODUCT_CODE","CС_LIMIT_NVAL","СС_GRACE_PERIOD","CURR_RATE","OPEN_DT","СС_OVERDUE_IND"
"10570","кредитная","CC_GRACE145_repr3","30000","146","69.9","4/26/2023","0"
"36391","кредитная","CC_GRACE145_repr3","104000","86","14.9","4/15/2022","0"
"31942","кредитная","CC_GRACE145_repr3","132000","55","69.9","5/31/2022","0"
"17633","кредитная","CC_GRACE145_repr3","60000","115","14.9","4/8/2023","0"
"5308","кредитная","CC_GRACE145_repr3","100000","55","14.9","7/12/2022","0"
"28881","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","60000","342","33.9","7/1/2023","0"
"35726","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","150000","324","31.9","7/10/2023","0"
"3999","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","359","31.9","7/3/2023","0"
"11575","кредитная","CC_BLOCKBUSTER_31.9","40001","328","31.9","7/6/2023","0"
"14935","кредитная","CC_BB_LITE_NTB_VRT","151000","56","28.9","12/17/2023","0"
"22967","кредитная","CC_GRACE145_repr3","180000","55","14.9","12/12/2022","0"
"33057","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40000","207","27.9","10/13/2023","0"
"35286","кредитная","CC_GRACE145_ONLINE_Q3_23","220000","56","31.9","12/28/2023","0"
"36926","кредитная","CC_GRACE145_repr3","60000","262","14.9","11/9/2022","0"
"19536","кредитная","CC_BLOCKBUSTER_31.9","80000","325","31.9","7/8/2023","0"
"29453","кредитная","CC_GRACE145_ONLINE_repr3","70000","86","14.9","5/4/2022","0"
"8946","кредитная","CC_BLOCKBUSTER_33.9","100000","359","33.9","6/17/2023","0"
"17355","кредитная","CC_BLOCKBUSTER_33.9","50001","360","33.9","6/13/2023","0"
"1146","кредитная","CC_GRACE145_ONLINE_Q3_23","200000","115","31.9","10/18/2023","0"
"22123","кредитная","CC_BB_4.0_VRT","19000","57","20.9","3/21/2024","0"
"9481","кредитная","CC_BLOCKBUSTER_31.9","40000","352","31.9","7/12/2023","0"
"35030","кредитная","CC_GRACE145_repr3","160000","115","14.9","3/14/2022","0"
"7048","кредитная","CC_BLOCKBUSTER_31.9","50001","330","31.9","7/17/2023","0"
"25101","кредитная","CC_BLOCKBUSTER_31.9","29500","350","31.9","7/15/2023","0"
"18182","кредитная","CC_GRACE145_repr3","299000","115","14.9","10/8/2022","0"
"36335","кредитная","CC_GRACE145_28.9","30000","55","69.9","7/3/2023","0"
"33114","кредитная","CC_BLOCKBUSTER_31.9","24000","55","31.9","10/24/2023","0"
"13248","кредитная","CC_GRACE145_28.9","60000","56","28.9","9/10/2022","1"
"30040","кредитная","CC_GRACE145_34.9","50000","56","34.9","6/20/2022","1"
"13653","кредитная","CC_GRACE145_repr3","20000","56","69.9","10/31/2022","0"
"14311","кредитная","CC_BB_5.0_VRT","65000","56","24.9","5/7/2024","0"
"32342","кредитная","CC_GRACE145_repr3","104000","146","14.9","8/24/2022","0"
"9475","кредитная","CC_BLOCKBUSTER_33.9","299000","353","33.9","7/3/2023","0"
"15635","кредитная","CC_BLOCKBUSTER_31.9","195001","304","31.9","8/1/2023","0"
"7029","кредитная","CC_GRACE145_ONLINE_repr3","95000","86","69.9","5/10/2023","0"
"24213","кредитная","CC_GRACE145_repr3","90000","56","14.9","8/20/2022","0"
"11730","кредитная","CC_BLOCKBUSTER_31.9","136000","329","31.9","7/4/2023","0"
"26597","кредитная","CC_BLOCKBUSTER_31.9","40000","298","31.9","8/8/2023","0"
"731","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","67000","88","31.9","7/8/2023","0"
"14255","кредитная","CC_BLOCKBUSTER_31.9","30000","329","31.9","7/4/2023","0"
"35709","кредитная","CC_GRACE145_repr3","300000","55","14.9","4/20/2023","0"
"21560","кредитная","CC_BLOCKBUSTER_31.9","44024.32","350","31.9","7/12/2023","0"
"28594","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","138000","55","27.9","12/5/2023","0"
"29323","кредитная","CC_BLOCKBUSTER_31.9","50000","329","31.9","7/8/2023","0"
"26395","кредитная","CC_GRACE145_repr3","200001","86","14.9","3/17/2022","0"
"23270","кредитная","CC_GRACE145_repr3","161000","146","14.9","10/25/2022","0"
"34467","кредитная","CC_GRACE145_repr3","30000","146","14.9","7/1/2022","0"
"904","кредитная","CC_GRACE145_repr3","47000","508","14.9","1/26/2023","0"
"5817","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","40000","177","33.9","6/27/2023","0"
"55","кредитная","CC_GRACE145_repr3","153000","85","14.9","12/17/2022","0"
"25042","кредитная","CC_GRACE145_repr3","100000","146","14.9","4/27/2022","0"
"8100","кредитная","CC_BLOCKBUSTER_31.9","200001","358","31.9","7/6/2023","0"
"25856","кредитная","CC_BLOCKBUSTER_31.9","120000","327","31.9","7/6/2023","0"
"5697","кредитная","CC_BLOCKBUSTER_31.9","50000","55","31.9","7/12/2023","0"
"24979","кредитная","CC_BLOCKBUSTER_33.9","299000","352","33.9","6/13/2023","0"
"2132","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","100000","292","27.9","9/11/2023","0"
"15364","кредитная","CC_BLOCKBUSTER_31.9","237000","328","31.9","7/26/2023","0"
"21395","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","75000","85","31.9","7/5/2023","0"
"32745","кредитная","CC_GRACE145_34.9","172000","55","34.9","3/19/2022","1"
"34171","кредитная","CC_GRACE145_repr3","200000","56","14.9","4/7/2022","1"
"30061","кредитная","CC_GRACE145_ONLINE_repr3","200001","115","14.9","7/25/2022","1"
"36937","кредитная","CC_GRACE145_repr3","80000","55","14.9","12/12/2022","0"
"7537","кредитная","CC_GRACE145_repr3","35000","115","14.9","10/19/2022","0"
"18509","кредитная","CC_GRACE145_repr3","70000","55","69.9","3/6/2023","0"
"12682","кредитная","CC_GRACE145_repr3","15000","56","14.9","9/15/2022","0"
"29331","кредитная","CC_GRACE145_ONLINE_repr3","200001","207","14.9","3/22/2023","0"
"22349","кредитная","CC_BLOCKBUSTER_31.9","70000","354","31.9","7/8/2023","0"
"16659","кредитная","CC_GRACE145_ONLINE_repr3","300000","55","14.9","4/25/2022","0"
"17722","кредитная","CC_GRACE145_ONLINE","80000","115","35.9","10/27/2022","1"
"37779","кредитная","CC_GRACE145_Q3_23","75000","269","31.9","8/26/2023","0"
"33389","кредитная","CC_GRACE145_repr3","80000","55","14.9","10/26/2022","0"
"13080","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","160000","357","33.9","5/29/2023","0"
"10410","кредитная","CC_GRACE145_repr3","60000","86","14.9","12/16/2022","0"
"17536","кредитная","CC_GRACE145_repr3","180000","115","14.9","9/19/2022","0"
"31121","кредитная","CC_BLOCKBUSTER_31.9","65000","356","31.9","7/10/2023","0"
"8413","кредитная","CC_GRACE145_repr3","80000","115","69.9","10/12/2022","0"
"16191","кредитная","CC_GRACE145_repr3","40000","238","14.9","11/19/2022","0"
"35425","кредитная","CC_GRACE145_repr3","300000","86","14.9","7/19/2022","1"
"38166","кредитная","CC_GRACE145_ONLINE_Q3_23","78000","55","31.9","11/29/2023","0"
"29649","кредитная","CC_GRACE145_repr3","80000","55","14.9","5/19/2022","0"
"9989","кредитная","CC_GRACE145_repr3","80000","147","14.9","12/3/2022","0"
"33405","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","120000","56","27.9","10/16/2023","0"
"11647","кредитная","CC_GRACE145_repr3","180000","55","14.9","6/30/2022","0"
"16960","кредитная","CC_GRACE145_repr3","60000","115","69.9","1/30/2023","0"
"28508","кредитная","CC_GRACE145_repr3","120000","86","14.9","12/16/2022","0"
"9500","кредитная","CC_BLOCKBUSTER_31.9","60001","329","31.9","7/4/2023","0"
"20250","кредитная","CC_BLOCKBUSTER_31.9","80000","359","31.9","7/3/2023","0"
"25074","кредитная","CC_BLOCKBUSTER_31.9","150001","359","31.9","7/3/2023","0"
"22684","кредитная","CC_BLOCKBUSTER_31.9","40000","327","31.9","7/6/2023","0"
"21917","кредитная","CC_BLOCKBUSTER_31.9","205001","327","31.9","7/6/2023","0"
"19938","кредитная","CC_BB_5.0","100000","52","18.9","4/20/2024","0"
"16918","кредитная","CC_GRACE145_ONLINE_repr3","97000","115","14.9","6/3/2022","0"
"15282","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","128000","117","33.9","6/14/2023","0"
"34389","кредитная","CC_GRACE145_repr3","40000","56","69.9","10/25/2022","0"
"32812","кредитная","CC_BLOCKBUSTER_31.9","75001","326","31.9","7/7/2023","0"
"9516","кредитная","CC_BLOCKBUSTER_31.9","120000","359","31.9","7/3/2023","0"
"31772","кредитная","CC_BLOCKBUSTER_31.9","37001","281","31.9","8/28/2023","0"
"9490","кредитная","CC_BLOCKBUSTER_31.9","150000","361","31.9","7/5/2023","0"
"26773","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","150000","359","31.9","7/3/2023","0"
"12062","кредитная","CC_BB_4.0_VRT","60000","113","20.9","2/26/2024","0"
"3521","кредитная","CC_BLOCKBUSTER_31.9","75001","326","31.9","7/21/2023","0"
"38302","кредитная","CC_GRACE145_repr3","80000","146","14.9","10/28/2022","0"
"13232","кредитная","CC_GRACE145_repr3","299000","55","14.9","8/19/2022","0"
"36302","кредитная","CC_BLOCKBUSTER_33.9","20000","56","33.9","7/11/2023","1"
"29122","кредитная","CC_BLOCKBUSTER_31.9","30000","115","31.9","2/6/2024","0"
"5816","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","120000","55","31.9","8/14/2023","0"
"11327","кредитная","CC_GRACE145_repr3","80000","56","69.9","10/22/2022","0"
"26663","кредитная","CC_GRACE145_repr3","176001","55","14.9","1/28/2023","0"
"29145","кредитная","CC_GRACE145_ONLINE_repr3","60001","468","14.9","9/29/2022","0"
"19283","кредитная","CC_GRACE145_repr3","240000","146","14.9","9/23/2022","0"
"3849","кредитная","CC_BLOCKBUSTER_31.9","299000","359","31.9","7/3/2023","0"
"36564","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","113000","359","31.9","7/3/2023","0"
"22106","кредитная","CC_BB_5.0_VRT","10000","49","28.9","4/1/2024","0"
"17685","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","200001","357","31.9","7/7/2023","0"
"37992","кредитная","CC_BLOCKBUSTER_33.9","299000","389","33.9","6/5/2023","0"
"30829","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29000","179","27.9","11/28/2023","0"
"4529","кредитная","CC_GRACE145_repr3","40000","302","14.9","3/4/2023","0"
"9489","кредитная","CC_BLOCKBUSTER_31.9","86000","326","31.9","7/7/2023","0"
"27325","кредитная","CC_GRACE145_28.9","120000","55","28.9","10/8/2022","1"
"22763","кредитная","CC_GRACE145_repr3","60000","86","14.9","12/28/2022","0"
"15225","кредитная","CC_GRACE145_repr3","121000","86","14.9","3/23/2023","0"
"15672","кредитная","CC_205_2.0","60000","86","28.9","3/15/2024","0"
"5624","кредитная","CC_GRACE145_repr3","104000","55","14.9","9/12/2022","0"
"23309","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","20001","358","33.9","6/23/2023","0"
"19521","кредитная","CC_BLOCKBUSTER_31.9","150000","83","31.9","7/3/2023","0"
"11352","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","50001","205","27.9","12/1/2023","0"
"3656","кредитная","CC_BLOCKBUSTER_31.9","75000","360","31.9","7/4/2023","0"
"23379","кредитная","CC_GRACE145_repr3","100000","632","14.9","5/28/2022","0"
"35130","кредитная","CC_GRACE145_repr3","100000","86","14.9","1/27/2023","0"
"3460","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","299001","260","31.9","7/20/2023","0"
"32137","кредитная","CC_BLOCKBUSTER_31.9","40000","328","31.9","7/5/2023","0"
"21683","кредитная","CC_BLOCKBUSTER_31.9","50001","310","31.9","7/25/2023","0"
"19129","кредитная","CC_BLOCKBUSTER_31.9","135001","281","31.9","8/25/2023","0"
"9519","кредитная","CC_BLOCKBUSTER_31.9","150000","86","31.9","7/3/2023","0"
"17620","кредитная","CC_BLOCKBUSTER_2.0_ONLINE_Q3_23","20000","208","27.9","8/21/2023","0"
"30015","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","147","27.9","12/29/2023","0"
"23211","кредитная","CC_BLOCKBUSTER_31.9","40000","301","31.9","8/3/2023","0"
"37438","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","250000","321","31.9","7/10/2023","0"
"3652","кредитная","CC_BLOCKBUSTER_31.9","50000","329","31.9","7/4/2023","0"
"4733","кредитная","CC_BLOCKBUSTER_33.9","231000","352","33.9","6/10/2023","0"
"25692","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","150000","55","27.9","9/9/2023","1"
"3629","кредитная","CC_BLOCKBUSTER_31.9","200001","356","31.9","7/8/2023","0"
"4560","кредитная","CC_GRACE145_repr3","183692","55","14.9","7/11/2022","0"
"19712","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","180000","354","31.9","7/11/2023","0"
"15327","кредитная","CC_BLOCKBUSTER_31.9","60001","325","31.9","7/10/2023","0"
"36968","кредитная","CC_GRACE145_repr3","40000","115","14.9","4/11/2023","0"
"21120","кредитная","CC_GRACE145_repr3","40000","399","14.9","5/19/2023","0"
"17965","кредитная","CC_GRACE145_repr3","60000","56","14.9","4/4/2023","0"
"30411","кредитная","CC_BLOCKBUSTER_31.9","150001","323","31.9","7/19/2023","0"
"33556","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","160000","321","31.9","7/6/2023","0"
"8051","кредитная","CC_BB_4.0_VRT","50000","115","20.9","3/10/2024","0"
"22967","кредитная","CC_GRACE145_24.9","80000","146","24.9","2/21/2022","0"
"23913","кредитная","CC_BB_5.0_VRT","75000","43","28.9","5/5/2024","0"
"37221","кредитная","CC_GRACE145_34.9","200000","147","34.9","6/16/2022","0"
"2097","кредитная","CC_BLOCKBUSTER_31.9","50000","146","31.9","7/10/2023","0"
"28448","кредитная","CC_GRACE145_repr3","101000","391","14.9","1/12/2023","0"
"28853","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","50000","351","31.9","7/13/2023","0"
"11851","кредитная","CC_GRACE145_repr3","162000","86","14.9","8/31/2022","0"
"3727","кредитная","CC_BLOCKBUSTER_31.9","60001","305","31.9","7/28/2023","0"
"25837","кредитная","CC_BLOCKBUSTER_31.9","100000","328","31.9","7/3/2023","0"
"17937","кредитная","CC_BLOCKBUSTER_31.9","100001","323","31.9","7/11/2023","0"
"13719","кредитная","CC_BLOCKBUSTER_33.9","30000","358","33.9","6/24/2023","0"
"3103","кредитная","CC_GRACE145_ONLINE_28.9","50000","55","69.9","8/22/2022","0"
"32697","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","359","31.9","7/3/2023","0"
"16659","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","80000","55","33.9","6/13/2023","0"
"11637","кредитная","CC_GRACE145_repr3","300001","55","69.9","10/1/2022","0"
"4487","кредитная","CC_BLOCKBUSTER_31.9","120000","323","31.9","7/10/2023","0"
"12928","кредитная","CC_BLOCKBUSTER_31.9","30000","333","31.9","8/2/2023","0"
"32319","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","160001","158","27.9","11/6/2023","0"
"17028","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","100000","175","27.9","12/13/2023","0"
"30512","кредитная","CC_BLOCKBUSTER_31.9","150000","342","31.9","7/24/2023","0"
"29701","кредитная","CC_BLOCKBUSTER_31.9","40000","329","31.9","7/4/2023","0"
"8794","кредитная","CC_BLOCKBUSTER_33.9","241000","347","33.9","6/26/2023","0"
"37538","кредитная","CC_BLOCKBUSTER_31.9","29000","317","31.9","7/17/2023","0"
"15163","кредитная","CC_GRACE145_28.9","178001","55","28.9","7/23/2022","1"
"35770","кредитная","CC_205_2.0","100000","55","28.9","4/26/2024","0"
"35778","кредитная","CC_GRACE145_repr3","150000","86","69.9","3/28/2022","0"
"5441","кредитная","CC_BB_3.0_NTB_VRT","26000","142","20.9","12/28/2023","0"
"14448","кредитная","CC_GRACE145_ONLINE_33.9","20000","56","69.9","5/22/2023","0"
"24962","кредитная","CC_GRACE145_ONLINE","293000","86","35.9","12/21/2022","0"
"38042","кредитная","CC_GRACE145_repr3","40000","115","14.9","12/5/2022","0"
"37757","кредитная","CC_BLOCKBUSTER_31.9","60000","326","31.9","7/7/2023","0"
"17078","кредитная","CC_BLOCKBUSTER_31.9","30000","296","31.9","7/24/2023","0"
"22613","кредитная","CC_GRACE145_repr3","128000","56","14.9","5/11/2022","0"
"26754","кредитная","CC_GRACE145_33.9","301000","147","33.9","5/29/2023","0"
"17498","кредитная","CC_BLOCKBUSTER_31.9","150000","322","31.9","7/3/2023","0"
"32346","кредитная","CC_205_2.0","112000","56","28.9","5/3/2024","0"
"22445","кредитная","CC_BLOCKBUSTER_31.9","40000","293","31.9","7/29/2023","0"
"10376","кредитная","CC_GRACE145_repr3","113000","115","14.9","12/26/2022","0"
"10761","кредитная","CC_BLOCKBUSTER_31.9","75000","55","31.9","7/17/2023","0"
"30562","кредитная","CC_GRACE145_28.9","112000","146","28.9","7/8/2022","1"
"29081","кредитная","CC_GRACE145_ONLINE_repr3","300000","56","69.9","8/15/2022","0"
"26155","кредитная","CC_BB_4.0","75000","83","20.9","4/13/2024","0"
"38297","кредитная","CC_BLOCKBUSTER_31.9","140000","297","31.9","8/16/2023","0"
"26155","кредитная","CC_GRACE145_repr3","112000","86","14.9","2/14/2023","0"
"21938","кредитная","CC_BLOCKBUSTER_31.9","100000","328","31.9","7/5/2023","0"
"22532","кредитная","CC_GRACE145_repr3","300000","146","14.9","10/4/2022","0"
"35119","кредитная","CC_GRACE145_repr3","31000","55","14.9","1/10/2024","0"
"13861","кредитная","CC_BLOCKBUSTER_31.9","30000","339","31.9","7/27/2023","0"
"18819","кредитная","CC_GRACE145_ONLINE_repr3","120000","55","14.9","6/3/2022","1"
"31930","кредитная","CC_BLOCKBUSTER_31.9","40000","323","31.9","7/10/2023","0"
"21395","кредитная","CC_GRACE145_repr3","120001","55","14.9","1/30/2023","0"
"5601","кредитная","CC_GRACE145_repr3","80000","86","14.9","6/9/2022","0"
"31155","кредитная","CC_GRACE145_repr3","100000","327","14.9","4/22/2022","1"
"30364","кредитная","CC_BLOCKBUSTER_33.9","50000","380","33.9","6/16/2023","0"
"22810","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29501","96","27.9","10/16/2023","0"
"5491","кредитная","CC_GRACE145_24.9","101000","147","24.9","1/18/2022","1"
"20615","кредитная","CC_BLOCKBUSTER_31.9","212000","86","31.9","7/10/2023","0"
"4713","кредитная","CC_GRACE145_ONLINE_24.9","129000","55","49.9","1/26/2022","0"
"17300","кредитная","CC_BLOCKBUSTER_31.9","70000","107","31.9","7/7/2023","0"
"14094","кредитная","CC_BLOCKBUSTER_33.9","90000","339","33.9","7/19/2023","0"
"33864","кредитная","CC_GRACE145_ONLINE_29.9","150001","115","29.9","1/20/2023","0"
"18172","кредитная","CC_GRACE145_repr3","60000","56","14.9","7/22/2022","0"
"30638","кредитная","CC_GRACE145_ONLINE_repr3","55000","115","14.9","12/8/2022","0"
"17501","кредитная","CC_BLOCKBUSTER_33.9","100000","301","33.9","7/19/2023","0"
"8605","кредитная","CC_GRACE145_repr3","245000","55","14.9","10/28/2022","0"
"4339","кредитная","CC_BLOCKBUSTER_31.9","150000","330","31.9","7/3/2023","0"
"13873","кредитная","CC_BLOCKBUSTER_31.9","60000","354","31.9","7/11/2023","0"
"16861","кредитная","CC_GRACE145_15CB_33.9","80000","55","33.9","4/27/2023","1"
"30609","кредитная","CC_GRACE145_repr3","300000","87","69.9","3/28/2022","0"
"19671","кредитная","CC_BLOCKBUSTER_31.9","80000","358","31.9","7/8/2023","0"
"36442","кредитная","CC_GRACE145_repr3","40000","55","14.9","6/11/2022","0"
"36391","кредитная","CC_BLOCKBUSTER_31.9","40001","359","31.9","7/7/2023","0"
"32357","кредитная","CC_GRACE145_repr3","120000","85","69.9","12/12/2022","0"
"30161","кредитная","CC_BB_3.0_XS","20000","176","20.9","12/20/2023","0"
"24186","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","299000","236","27.9","11/13/2023","0"
"9020","кредитная","CC_BB_5.0","100000","54","18.9","5/13/2024","0"
"14814","кредитная","CC_BLOCKBUSTER_31.9","150001","115","31.9","7/4/2023","0"
"16687","кредитная","CC_GRACE145_ONLINE_repr3","112000","55","14.9","11/28/2022","0"
"22285","кредитная","CC_GRACE145_repr3","50000","55","14.9","6/10/2022","0"
"33687","кредитная","CC_GRACE145_ONLINE_repr3","161000","86","14.9","1/25/2023","0"
"16065","кредитная","CC_BLOCKBUSTER_31.9","60000","334","31.9","7/31/2023","0"
"20799","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","200000","359","31.9","7/5/2023","0"
"36539","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","200000","89","31.9","7/8/2023","1"
"439","кредитная","CC_BLOCKBUSTER_31.9","80000","328","31.9","7/3/2023","0"
"10038","кредитная","CC_BLOCKBUSTER_31.9","40000","358","31.9","7/6/2023","0"
"10248","кредитная","CC_GRACE145_repr3","80000","423","69.9","7/15/2022","0"
"3918","кредитная","CC_BLOCKBUSTER_31.9","40000","346","31.9","7/18/2023","0"
"11628","кредитная","CC_BLOCKBUSTER_31.9","60000","328","31.9","7/5/2023","0"
"7322","кредитная","CC_GRACE145_repr3","29500","55","14.9","11/7/2022","0"
"34394","кредитная","CC_BLOCKBUSTER_31.9","80000","330","31.9","7/4/2023","0"
"3451","кредитная","CC_BLOCKBUSTER_31.9","200000","353","31.9","7/11/2023","0"
"23830","кредитная","CC_GRACE145_ONLINE_repr3","221000","56","14.9","8/6/2022","0"
"37943","кредитная","CC_GRACE145_repr3","30000","146","14.9","2/1/2024","0"
"28502","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","240000","327","31.9","7/6/2023","0"
"23316","кредитная","CC_BLOCKBUSTER_31.9","65001","295","31.9","8/12/2023","0"
"35801","кредитная","CC_BLOCKBUSTER_33.9","56000","347","33.9","6/28/2023","0"
"9491","кредитная","CC_BLOCKBUSTER_31.9","120000","360","31.9","7/4/2023","0"
"29439","кредитная","CC_BLOCKBUSTER_31.9","100000","328","31.9","7/24/2023","0"
"6621","кредитная","CC_GRACE145_repr3","60000","146","69.9","10/20/2022","1"
"10084","кредитная","CC_GRACE145_ONLINE_repr3","146000","86","14.9","8/8/2022","0"
"13236","кредитная","CC_BLOCKBUSTER_33.9","40000","359","33.9","6/23/2023","0"
"22074","кредитная","CC_GRACE145_repr3","110000","117","14.9","10/31/2022","0"
"34955","кредитная","CC_BB_5.0_VRT","100000","55","18.9","4/28/2024","0"
"8960","кредитная","CC_BB_5.0_VRT","46000","41","18.9","5/1/2024","0"
"25086","кредитная","CC_BLOCKBUSTER_31.9","50000","357","31.9","7/7/2023","0"
"19336","кредитная","CC_BLOCKBUSTER_31.9","100000","31","31.9","7/29/2023","0"
"19743","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","66000","294","27.9","9/11/2023","0"
"21529","кредитная","CC_GRACE145_repr3","160001","55","14.9","4/6/2022","0"
"9517","кредитная","CC_BLOCKBUSTER_31.9","120000","328","31.9","7/6/2023","0"
"20913","кредитная","CC_BLOCKBUSTER_31.9","50000","55","31.9","7/12/2023","1"
"35005","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","200000","362","31.9","7/3/2023","0"
"5693","кредитная","CC_BLOCKBUSTER_31.9","135000","329","31.9","8/1/2023","0"
"35943","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","40000","263","27.9","10/12/2023","0"
"37397","кредитная","CC_BB_5.0","50000","52","24.9","5/7/2024","0"
"14285","кредитная","CC_GRACE145_ONLINE_28.9","30000","115","28.9","8/9/2023","1"
"11421","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","29500","329","31.9","7/5/2023","0"
"2339","кредитная","CC_BLOCKBUSTER_31.9","30000","320","31.9","7/11/2023","0"
"25165","кредитная","CC_GRACE145_repr3","299000","115","14.9","4/6/2022","0"
"11184","кредитная","CC_GRACE145_ONLINE_repr3","50000","119","14.9","6/1/2023","1"
"34866","кредитная","CC_BLOCKBUSTER_31.9","40000","357","31.9","7/5/2023","0"
"29823","кредитная","CC_GRACE145_ONLINE_repr3","299000","146","69.9","8/7/2023","0"
"26004","кредитная","CC_GRACE145_repr3","80001","56","69.9","3/31/2023","0"
"3597","кредитная","CC_BLOCKBUSTER_31.9","299000","177","31.9","7/4/2023","0"
"5471","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","56","69.9","7/26/2023","1"
"24185","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","50000","335","33.9","7/8/2023","0"
"38451","кредитная","CC_GRACE145_34.9","300000","56","34.9","10/11/2022","0"
"9875","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","29500","391","33.9","6/10/2023","0"
"34494","кредитная","CC_GRACE145_ONLINE_repr3","297000","269","14.9","4/20/2022","0"
"36145","кредитная","CC_BLOCKBUSTER_31.9","50000","112","31.9","7/31/2023","0"
"20432","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","299000","359","33.9","6/15/2023","0"
"25835","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40000","359","31.9","7/6/2023","0"
"20751","кредитная","CC_GRACE145_repr3","60000","207","14.9","11/11/2022","0"
"22594","кредитная","CC_BLOCKBUSTER_31.9","200001","298","31.9","7/24/2023","0"
"12655","кредитная","CC_BLOCKBUSTER_ONLINE_31.9","40001","328","31.9","7/3/2023","0"
"8777","кредитная","CC_BLOCKBUSTER_31.9","40000","327","31.9","7/6/2023","0"
"15559","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","29500","207","27.9","11/18/2023","0"
"28833","кредитная","CC_GRACE145_repr3","200000","115","14.9","5/25/2022","0"
"37538","кредитная","CC_GRACE145_repr3","271000","115","14.9","4/2/2022","1"
"18310","кредитная","CC_GRACE145_repr3","80000","56","14.9","8/9/2022","0"
"16653","кредитная","CC_GRACE145_repr3","50000","87","14.9","11/11/2022","0"
"10526","кредитная","CC_GRACE145_repr3","60000","55","14.9","12/12/2022","0"
"13971","кредитная","CC_BLOCKBUSTER_2.0_Q3_23","75000","206","27.9","10/30/2023","0"
"31622","кредитная","CC_GRACE145_repr3","170000","55","69.9","9/1/2022","0"
"16849","кредитная","CC_GRACE145_24.9","100000","55","24.9","2/21/2022","0"
"29448","кредитная","CC_GRACE145_28.9","80000","146","28.9","7/16/2022","0"
"37118","кредитная","CC_GRACE145_repr3","300001","55","14.9","4/12/2023","0"
"36610","кредитная","CC_GRACE145_ONLINE_repr3","228000","146","14.9","9/14/2022","0"
"11479","кредитная","CC_BLOCKBUSTER_31.9","60000","328","31.9","7/3/2023","0"
"33210","кредитная","CC_GRACE145_repr3","100000","147","69.9","7/10/2023","0"
"11930","кредитная","CC_GRACE145_repr3","300000","115","14.9","6/17/2022","0"
"26444","кредитная","CC_GRACE145_ONLINE_repr3","299000","56","14.9","8/17/2022","0"
"23173","кредитная","CC_BLOCKBUSTER_33.9","40000","96","33.9","6/29/2023","0"
"11024","кредитная","CC_GRACE145_repr3","80000","86","14.9","12/21/2022","0"
"22495","кредитная","CC_BLOCKBUSTER_33.9","200001","358","33.9","6/26/2023","0"
"1264","кредитная","CC_BLOCKBUSTER_ONLINE_33.9","60000","327","33.9","7/1/2023","0"
"26507","кредитная","CC_BLOCKBUSTER_31.9","120000","329","31.9","7/4/2023","0"
"16133","кредитная","CC_BLOCKBUSTER_31.9","240001","352","31.9","7/12/2023","0"
